player_slug,klub_slug,nazwa,season,source_file,slug_tokens,slug_first,slug_last,slug_nonfirst,slug_full_compact,slug_nonfirst_compact,slug_token_count
mato-milos,widzew-lodz,Mato MilošWidzew Łódź,2023/24,pole_asysty.csv,"['mato', 'milos']",mato,milos,milos,matomilos,milos,2
noah-diliberto-1,widzew-lodz,Noah DilibertoWidzew Łódź,2023/24,pole_celne-strzaly.csv,"['noah', 'diliberto', '1']",noah,1,diliberto-1,noahdiliberto1,diliberto1,3
patryk-stepinski,widzew-lodz,Patryk StępińskiWidzew Łódź,2023/24,pole_celne-strzaly.csv,"['patryk', 'stepinski']",patryk,stepinski,stepinski,patrykstepinski,stepinski,2
pawe-kwiatkowski,widzew-lodz,Paweł KwiatkowskiWidzew Łódź,2023/24,pole_celne-strzaly.csv,"['pawe', 'kwiatkowski']",pawe,kwiatkowski,kwiatkowski,pawekwiatkowski,kwiatkowski,2
pawe-zielinski,widzew-lodz,Paweł ZielińskiWidzew Łódź,2023/24,pole_dosrodkowania-celne.csv,"['pawe', 'zielinski']",pawe,zielinski,zielinski,pawezielinski,zielinski,2
rafa-tadeusz-gikiewicz,widzew-lodz,Rafał Tadeusz GikiewiczWidzew Łódź,2023/24,gk_bramki-stracone.csv,"['rafa', 'tadeusz', 'gikiewicz']",rafa,gikiewicz,tadeusz-gikiewicz,rafatadeuszgikiewicz,tadeuszgikiewicz,3
sebastian-kerk,widzew-lodz,Sebastian KerkWidzew Łódź,2023/24,pole_asysty.csv,"['sebastian', 'kerk']",sebastian,kerk,kerk,sebastiankerk,kerk,2
serafin-jan-szota,widzew-lodz,Serafin Jan SzotaWidzew Łódź,2023/24,pole_celne-strzaly.csv,"['serafin', 'jan', 'szota']",serafin,szota,jan-szota,serafinjanszota,janszota,3
aleks-awniczak,zagebie-lubin,Aleks ŁawniczakKGHM Zagłębie Lubin,2023/24,pole_celne-strzaly.csv,"['aleks', 'awniczak']",aleks,awniczak,awniczak,aleksawniczak,awniczak,2
arkadiusz-wozniak,zagebie-lubin,Arkadiusz WoźniakKGHM Zagłębie Lubin,2023/24,pole_dosrodkowania-celne.csv,"['arkadiusz', 'wozniak']",arkadiusz,wozniak,wozniak,arkadiuszwozniak,wozniak,2
bartomiej-kudka,zagebie-lubin,Bartłomiej KłudkaKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['bartomiej', 'kudka']",bartomiej,kudka,kudka,bartomiejkudka,kudka,2
bartosz-kopacz,zagebie-lubin,Bartosz KopaczKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['bartosz', 'kopacz']",bartosz,kopacz,kopacz,bartoszkopacz,kopacz,2
damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['damian', 'dabrowski']",damian,dabrowski,dabrowski,damiandabrowski,dabrowski,2
damjan-bohar,zagebie-lubin,Damjan BoharKGHM Zagłębie Lubin,2023/24,pole_celne-strzaly.csv,"['damjan', 'bohar']",damjan,bohar,bohar,damjanbohar,bohar,2
dawid-kurminowski,zagebie-lubin,Dawid KurminowskiKGHM Zagłębie Lubin,2023/24,pole_celne-strzaly.csv,"['dawid', 'kurminowski']",dawid,kurminowski,kurminowski,dawidkurminowski,kurminowski,2
filip-kocaba,zagebie-lubin,Filip KocabaKGHM Zagłębie Lubin,2023/24,pole_dosrodkowania.csv,"['filip', 'kocaba']",filip,kocaba,kocaba,filipkocaba,kocaba,2
jasmin-buric,zagebie-lubin,Jasmin BurićKGHM Zagłębie Lubin,2023/24,gk_bramki-stracone.csv,"['jasmin', 'buric']",jasmin,buric,buric,jasminburic,buric,2
juan-munoz,zagebie-lubin,Juan Muñoz MuñozKGHM Zagłębie Lubin,2023/24,pole_celne-strzaly.csv,"['juan', 'munoz']",juan,munoz,munoz,juanmunoz,munoz,2
kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['kacper', 'chodyna']",kacper,chodyna,chodyna,kacperchodyna,chodyna,2
kamil-kruk,zagebie-lubin,Kamil KrukKGHM Zagłębie Lubin,2023/24,pole_celne-strzaly.csv,"['kamil', 'kruk']",kamil,kruk,kruk,kamilkruk,kruk,2
luis-mata,zagebie-lubin,Luís MataKGHM Zagłębie Lubin,2023/24,pole_celne-strzaly.csv,"['luis', 'mata']",luis,mata,mata,luismata,mata,2
marek-mroz,zagebie-lubin,Marek MrózKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['marek', 'mroz']",marek,mroz,mroz,marekmroz,mroz,2
marko-poletanovic,zagebie-lubin,Marko PoletanovićKGHM Zagłębie Lubin,2023/24,pole_celne-strzaly.csv,"['marko', 'poletanovic']",marko,poletanovic,poletanovic,markopoletanovic,poletanovic,2
mateusz-grzybek,zagebie-lubin,Mateusz GrzybekKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['mateusz', 'grzybek']",mateusz,grzybek,grzybek,mateuszgrzybek,grzybek,2
mateusz-wdowiak,zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['mateusz', 'wdowiak']",mateusz,wdowiak,wdowiak,mateuszwdowiak,wdowiak,2
micha-jan-nalepa,zagebie-lubin,Michał Jan NalepaKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['micha', 'jan', 'nalepa']",micha,nalepa,jan-nalepa,michajannalepa,jannalepa,3
mikkel-kirkeskov,zagebie-lubin,Mikkel Kirkeskov AndersenKGHM Zagłębie Lubin,2023/24,pole_dosrodkowania-celne.csv,"['mikkel', 'kirkeskov']",mikkel,kirkeskov,kirkeskov,mikkelkirkeskov,kirkeskov,2
patryk-kusztal,zagebie-lubin,Patryk KusztalKGHM Zagłębie Lubin,2023/24,pole_dryblingi.csv,"['patryk', 'kusztal']",patryk,kusztal,kusztal,patrykkusztal,kusztal,2
serhii-buletsa,zagebie-lubin,Serhii BuletsaKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['serhii', 'buletsa']",serhii,buletsa,buletsa,serhiibuletsa,buletsa,2
sokratis-dioudis,zagebie-lubin,Sokratis DioudisKGHM Zagłębie Lubin,2023/24,gk_bramki-stracone.csv,"['sokratis', 'dioudis']",sokratis,dioudis,dioudis,sokratisdioudis,dioudis,2
szymon-weirauch,zagebie-lubin,Szymon WeirauchKGHM Zagłębie Lubin,2023/24,gk_bramki-stracone.csv,"['szymon', 'weirauch']",szymon,weirauch,weirauch,szymonweirauch,weirauch,2
tomasz-makowski,zagebie-lubin,Tomasz MakowskiKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['tomasz', 'makowski']",tomasz,makowski,makowski,tomaszmakowski,makowski,2
tomasz-pienko,zagebie-lubin,Tomasz PieńkoKGHM Zagłębie Lubin,2023/24,pole_asysty.csv,"['tomasz', 'pienko']",tomasz,pienko,pienko,tomaszpienko,pienko,2
tornike-gaprindashvili,zagebie-lubin,Tornike GaprindashviliKGHM Zagłębie Lubin,2023/24,pole_dosrodkowania.csv,"['tornike', 'gaprindashvili']",tornike,gaprindashvili,gaprindashvili,tornikegaprindashvili,gaprindashvili,2
ajdin-hasic,cracovia,Ajdin HasićCracovia,2024/25,pole_asysty.csv,"['ajdin', 'hasic']",ajdin,hasic,hasic,ajdinhasic,hasic,2
amir-fouad-aboud-al-ammari,cracovia,Amir Al AmmariCracovia,2024/25,pole_asysty.csv,"['amir', 'fouad', 'aboud', 'al', 'ammari']",amir,ammari,fouad-aboud-al-ammari,amirfouadaboudalammari,fouadaboudalammari,5
andreas-skovgaard-larsen,cracovia,Andreas Skovgaard LarsenCracovia,2024/25,pole_dosrodkowania-celne.csv,"['andreas', 'skovgaard', 'larsen']",andreas,larsen,skovgaard-larsen,andreasskovgaardlarsen,skovgaardlarsen,3
arttu-hoskonen,cracovia,Arttu HoskonenCracovia,2024/25,pole_celne-strzaly.csv,"['arttu', 'hoskonen']",arttu,hoskonen,hoskonen,arttuhoskonen,hoskonen,2
bartosz-biedrzycki,cracovia,Bartosz BiedrzyckiCracovia,2024/25,pole_asysty.csv,"['bartosz', 'biedrzycki']",bartosz,biedrzycki,biedrzycki,bartoszbiedrzycki,biedrzycki,2
benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,2024/25,pole_asysty.csv,"['benjamin', 'kallman']",benjamin,kallman,kallman,benjaminkallman,kallman,2
davi-kristjan-olafsson,cracovia,Davíð Kristján ÓlafssonCracovia,2024/25,pole_asysty.csv,"['davi', 'kristjan', 'olafsson']",davi,olafsson,kristjan-olafsson,davikristjanolafsson,kristjanolafsson,3
dawid-polak,cracovia,Dawid PolakCracovia,2024/25,pole_dryblingi.csv,"['dawid', 'polak']",dawid,polak,polak,dawidpolak,polak,2
fabian-bzdyl,cracovia,Fabian BzdylCracovia,2024/25,pole_celne-strzaly.csv,"['fabian', 'bzdyl']",fabian,bzdyl,bzdyl,fabianbzdyl,bzdyl,2
filip-rozga,cracovia,Filip Jan RózgaCracovia,2024/25,pole_asysty.csv,"['filip', 'rozga']",filip,rozga,rozga,filiprozga,rozga,2
gustav-niklas-henriksson,cracovia,Gustav Niklas HenrikssonCracovia,2024/25,pole_asysty.csv,"['gustav', 'niklas', 'henriksson']",gustav,henriksson,niklas-henriksson,gustavniklashenriksson,niklashenriksson,3
henrich-ravas,cracovia,Henrich RavasCracovia,2024/25,gk_bramki-stracone.csv,"['henrich', 'ravas']",henrich,ravas,ravas,henrichravas,ravas,2
jakub-jugas,cracovia,Jakub JugasCracovia,2024/25,pole_asysty.csv,"['jakub', 'jugas']",jakub,jugas,jugas,jakubjugas,jugas,2
kacper-smiglewski,cracovia,Kacper ŚmiglewskiCracovia,2024/25,pole_dosrodkowania-celne.csv,"['kacper', 'smiglewski']",kacper,smiglewski,smiglewski,kacpersmiglewski,smiglewski,2
kamil-jacek-glik,cracovia,Kamil Jacek GlikCracovia,2024/25,pole_celne-strzaly.csv,"['kamil', 'jacek', 'glik']",kamil,glik,jacek-glik,kamiljacekglik,jacekglik,3
martin-yankov-minchev,cracovia,Martin Yankov MinchevCracovia,2024/25,pole_celne-strzaly.csv,"['martin', 'yankov', 'minchev']",martin,minchev,yankov-minchev,martinyankovminchev,yankovminchev,3
mateusz-bochnak,cracovia,Mateusz BochnakCracovia,2024/25,pole_celne-strzaly.csv,"['mateusz', 'bochnak']",mateusz,bochnak,bochnak,mateuszbochnak,bochnak,2
mauro-perkovic,cracovia,Mauro PerkovićCracovia,2024/25,pole_celne-strzaly.csv,"['mauro', 'perkovic']",mauro,perkovic,perkovic,mauroperkovic,perkovic,2
micha-miosz-rakoczy,cracovia,Michał Miłosz RakoczyCracovia,2024/25,pole_celne-strzaly.csv,"['micha', 'miosz', 'rakoczy']",micha,rakoczy,miosz-rakoczy,michamioszrakoczy,mioszrakoczy,3
mick-van-buren,cracovia,Mick van BurenCracovia,2024/25,pole_asysty.csv,"['mick', 'van', 'buren']",mick,buren,van-buren,mickvanburen,vanburen,3
mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,2024/25,pole_asysty.csv,"['mikkel', 'maigaard', 'jakobsen']",mikkel,jakobsen,maigaard-jakobsen,mikkelmaigaardjakobsen,maigaardjakobsen,3
oskar-lachowicz,cracovia,Oskar LachowiczCracovia,2024/25,pole_minuty.csv,"['oskar', 'lachowicz']",oskar,lachowicz,lachowicz,oskarlachowicz,lachowicz,2
oskar-wojcik,cracovia,Oskar WójcikCracovia,2024/25,pole_minuty.csv,"['oskar', 'wojcik']",oskar,wojcik,wojcik,oskarwojcik,wojcik,2
otar-kakabadze,cracovia,Otar KakabadzeCracovia,2024/25,pole_asysty.csv,"['otar', 'kakabadze']",otar,kakabadze,kakabadze,otarkakabadze,kakabadze,2
patryk-janasik,cracovia,Patryk JanasikCracovia,2024/25,pole_dosrodkowania-celne.csv,"['patryk', 'janasik']",patryk,janasik,janasik,patrykjanasik,janasik,2
patryk-sokoowski,cracovia,Patryk SokołowskiCracovia,2024/25,pole_celne-strzaly.csv,"['patryk', 'sokoowski']",patryk,sokoowski,sokoowski,patryksokoowski,sokoowski,2
pawe-jaroszynski,cracovia,Paweł Kamil JaroszyńskiCracovia,2024/25,pole_dryblingi.csv,"['pawe', 'jaroszynski']",pawe,jaroszynski,jaroszynski,pawejaroszynski,jaroszynski,2
sebastian-madejski,cracovia,Sebastian MadejskiCracovia,2024/25,gk_bramki-stracone.csv,"['sebastian', 'madejski']",sebastian,madejski,madejski,sebastianmadejski,madejski,2
virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,2024/25,pole_asysty.csv,"['virgil', 'ghita']",virgil,ghita,ghita,virgilghita,ghita,2
adam-zrelak,gks-katowice,Adam ZreľákGKS Katowice,2024/25,pole_asysty.csv,"['adam', 'zrelak']",adam,zrelak,zrelak,adamzrelak,zrelak,2
adrian-bad,gks-katowice,Adrian BłądGKS Katowice,2024/25,pole_asysty.csv,"['adrian', 'bad']",adrian,bad,bad,adrianbad,bad,2
alan-brod,gks-katowice,Alan BródGKS Katowice,2024/25,pole_dosrodkowania-celne.csv,"['alan', 'brod']",alan,brod,brod,alanbrod,brod,2
alan-czerwinski,gks-katowice,Alan CzerwińskiGKS Katowice,2024/25,pole_asysty.csv,"['alan', 'czerwinski']",alan,czerwinski,czerwinski,alanczerwinski,czerwinski,2
aleksander-komor,gks-katowice,Aleksander KomorGKS Katowice,2024/25,pole_celne-strzaly.csv,"['aleksander', 'komor']",aleksander,komor,komor,aleksanderkomor,komor,2
arkadiusz-jedrych,gks-katowice,Arkadiusz JędrychGKS Katowice,2024/25,pole_celne-strzaly.csv,"['arkadiusz', 'jedrych']",arkadiusz,jedrych,jedrych,arkadiuszjedrych,jedrych,2
bartosz-baranowicz,gks-katowice,Bartosz BaranowiczGKS Katowice,2024/25,pole_minuty.csv,"['bartosz', 'baranowicz']",bartosz,baranowicz,baranowicz,bartoszbaranowicz,baranowicz,2
bartosz-jaroszek,gks-katowice,Bartosz JaroszekGKS Katowice,2024/25,pole_minuty.csv,"['bartosz', 'jaroszek']",bartosz,jaroszek,jaroszek,bartoszjaroszek,jaroszek,2
borja-galan-gonzalez,gks-katowice,Borja Galán GonzálezGKS Katowice,2024/25,pole_asysty.csv,"['borja', 'galan', 'gonzalez']",borja,gonzalez,galan-gonzalez,borjagalangonzalez,galangonzalez,3
dawid-kuda,gks-katowice,Dawid KudłaGKS Katowice,2024/25,gk_bramki-stracone.csv,"['dawid', 'kuda']",dawid,kuda,kuda,dawidkuda,kuda,2
grzegorz-rogala,gks-katowice,Grzegorz RogalaGKS Katowice,2024/25,pole_asysty.csv,"['grzegorz', 'rogala']",grzegorz,rogala,rogala,grzegorzrogala,rogala,2
jakub-arak,gks-katowice,Jakub ArakGKS Katowice,2024/25,pole_dosrodkowania.csv,"['jakub', 'arak']",jakub,arak,arak,jakubarak,arak,2
konrad-jan-gruszkowski,gks-katowice,Konrad Jan GruszkowskiGKS Katowice,2024/25,pole_celne-strzaly.csv,"['konrad', 'jan', 'gruszkowski']",konrad,gruszkowski,jan-gruszkowski,konradjangruszkowski,jangruszkowski,3
lukas-rafael-klemenz,gks-katowice,Lukas Rafael KlemenzGKS Katowice,2024/25,pole_asysty.csv,"['lukas', 'rafael', 'klemenz']",lukas,klemenz,rafael-klemenz,lukasrafaelklemenz,rafaelklemenz,3
marcin-wasielewski,gks-katowice,Marcin WasielewskiGKS Katowice,2024/25,pole_asysty.csv,"['marcin', 'wasielewski']",marcin,wasielewski,wasielewski,marcinwasielewski,wasielewski,2
marten-kuusk,gks-katowice,Märten KuuskGKS Katowice,2024/25,pole_asysty.csv,"['marten', 'kuusk']",marten,kuusk,kuusk,martenkuusk,kuusk,2
mateusz-kowalczyk,gks-katowice,Mateusz KowalczykGKS Katowice,2024/25,pole_asysty.csv,"['mateusz', 'kowalczyk']",mateusz,kowalczyk,kowalczyk,mateuszkowalczyk,kowalczyk,2
mateusz-mak,gks-katowice,Mateusz MakGKS Katowice,2024/25,pole_celne-strzaly.csv,"['mateusz', 'mak']",mateusz,mak,mak,mateuszmak,mak,2
mateusz-marzec,gks-katowice,Mateusz MarzecGKS Katowice,2024/25,pole_celne-strzaly.csv,"['mateusz', 'marzec']",mateusz,marzec,marzec,mateuszmarzec,marzec,2
oskar-repka,gks-katowice,Oskar RepkaGKS Katowice,2024/25,pole_asysty.csv,"['oskar', 'repka']",oskar,repka,repka,oskarrepka,repka,2
sebastian-bergier,gks-katowice,Sebastian BergierGKS Katowice,2024/25,pole_asysty.csv,"['sebastian', 'bergier']",sebastian,bergier,bergier,sebastianbergier,bergier,2
sebastian-milewski,gks-katowice,Sebastian MilewskiGKS Katowice,2024/25,pole_celne-strzaly.csv,"['sebastian', 'milewski']",sebastian,milewski,milewski,sebastianmilewski,milewski,2
abbati-abdullahi,gornik-zabrze,Abbati AbdullahiGórnik Zabrze,2024/25,pole_faule-wywalczone.csv,"['abbati', 'abdullahi']",abbati,abdullahi,abdullahi,abbatiabdullahi,abdullahi,2
aleksander-buksa,gornik-zabrze,Aleksander BuksaGórnik Zabrze,2024/25,pole_celne-strzaly.csv,"['aleksander', 'buksa']",aleksander,buksa,buksa,aleksanderbuksa,buksa,2
aleksander-tobolik,gornik-zabrze,Aleksander TobolikGórnik Zabrze,2024/25,pole_kluczowe-podania.csv,"['aleksander', 'tobolik']",aleksander,tobolik,tobolik,aleksandertobolik,tobolik,2
damian-rasak,gornik-zabrze,Damian RasakGórnik Zabrze,2024/25,pole_asysty.csv,"['damian', 'rasak']",damian,rasak,rasak,damianrasak,rasak,2
dawid-mazurek,gornik-zabrze,Dawid MazurekGórnik Zabrze,2024/25,pole_minuty.csv,"['dawid', 'mazurek']",dawid,mazurek,mazurek,dawidmazurek,mazurek,2
dominik-jerzy-szala,gornik-zabrze,Dominik Jerzy SzalaGórnik Zabrze,2024/25,pole_dosrodkowania.csv,"['dominik', 'jerzy', 'szala']",dominik,szala,jerzy-szala,dominikjerzyszala,jerzyszala,3
dominik-sarapata,gornik-zabrze,Dominik SarapataGórnik Zabrze,2024/25,pole_asysty.csv,"['dominik', 'sarapata']",dominik,sarapata,sarapata,dominiksarapata,sarapata,2
erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,2024/25,pole_asysty.csv,"['erik', 'janza']",erik,janza,janza,erikjanza,janza,2
filip-majchrowicz,gornik-zabrze,Filip MajchrowiczGórnik Zabrze,2024/25,gk_bramki-stracone.csv,"['filip', 'majchrowicz']",filip,majchrowicz,majchrowicz,filipmajchrowicz,majchrowicz,2
filip-prebsl,gornik-zabrze,Filip PrebslGórnik Zabrze,2024/25,pole_dosrodkowania.csv,"['filip', 'prebsl']",filip,prebsl,prebsl,filipprebsl,prebsl,2
filipe-nascimento,gornik-zabrze,Filipe NascimentoGórnik Zabrze,2024/25,pole_celne-strzaly.csv,"['filipe', 'nascimento']",filipe,nascimento,nascimento,filipenascimento,nascimento,2
jose-manuel-sanchez-guillen,gornik-zabrze,JosemaGórnik Zabrze,2024/25,pole_celne-strzaly.csv,"['jose', 'manuel', 'sanchez', 'guillen']",jose,guillen,manuel-sanchez-guillen,josemanuelsanchezguillen,manuelsanchezguillen,4
kamil-lukoszek,gornik-zabrze,Kamil LukoszekGórnik Zabrze,2024/25,pole_asysty.csv,"['kamil', 'lukoszek']",kamil,lukoszek,lukoszek,kamillukoszek,lukoszek,2
kryspin-szczesniak,gornik-zabrze,Kryspin SzcześniakGórnik Zabrze,2024/25,pole_celne-strzaly.csv,"['kryspin', 'szczesniak']",kryspin,szczesniak,szczesniak,kryspinszczesniak,szczesniak,2
luka-zahovic,gornik-zabrze,Luka ZahovićGórnik Zabrze,2024/25,pole_asysty.csv,"['luka', 'zahovic']",luka,zahovic,zahovic,lukazahovic,zahovic,2
lukas-ambros,gornik-zabrze,Lukáš AmbrosGórnik Zabrze,2024/25,pole_asysty.csv,"['lukas', 'ambros']",lukas,ambros,ambros,lukasambros,ambros,2
manuel-sanchez,gornik-zabrze,Manuel Sánchez GarcíaGórnik Zabrze,2024/25,pole_celne-strzaly.csv,"['manuel', 'sanchez']",manuel,sanchez,sanchez,manuelsanchez,sanchez,2
matus-kmet,gornik-zabrze,Matúš KmeťGórnik Zabrze,2024/25,pole_asysty.csv,"['matus', 'kmet']",matus,kmet,kmet,matuskmet,kmet,2
micha-szromnik,gornik-zabrze,Michał SzromnikGórnik Zabrze,2024/25,gk_bramki-stracone.csv,"['micha', 'szromnik']",micha,szromnik,szromnik,michaszromnik,szromnik,2
nikodem-zielonka,gornik-zabrze,Nikodem ZielonkaGórnik Zabrze,2024/25,pole_celne-strzaly.csv,"['nikodem', 'zielonka']",nikodem,zielonka,zielonka,nikodemzielonka,zielonka,2
ousmane-sow,gornik-zabrze,Ousmane SowGórnik Zabrze,2024/25,pole_celne-strzaly.csv,"['ousmane', 'sow']",ousmane,sow,sow,ousmanesow,sow,2
patrik-hellebrand,gornik-zabrze,Patrik HellebrandGórnik Zabrze,2024/25,pole_celne-strzaly.csv,"['patrik', 'hellebrand']",patrik,hellebrand,hellebrand,patrikhellebrand,hellebrand,2
pawe-mirosaw-olkowski,gornik-zabrze,Paweł Mirosław OlkowskiGórnik Zabrze,2024/25,pole_asysty.csv,"['pawe', 'mirosaw', 'olkowski']",pawe,olkowski,mirosaw-olkowski,pawemirosawolkowski,mirosawolkowski,3
rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,2024/25,pole_asysty.csv,"['rafa', 'janicki']",rafa,janicki,janicki,rafajanicki,janicki,2
sinan-baks,gornik-zabrze,Sinan BakışGórnik Zabrze,2024/25,pole_dogodne-szanse.csv,"['sinan', 'baks']",sinan,baks,baks,sinanbaks,baks,2
soichiro-kozuki,gornik-zabrze,Soichiro KozukiGórnik Zabrze,2024/25,pole_asysty.csv,"['soichiro', 'kozuki']",soichiro,kozuki,kozuki,soichirokozuki,kozuki,2
sondre-liseth,gornik-zabrze,Sondre LisethGórnik Zabrze,2024/25,pole_dosrodkowania.csv,"['sondre', 'liseth']",sondre,liseth,liseth,sondreliseth,liseth,2
taofeek-ajibade-ismaheel,gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,2024/25,pole_asysty.csv,"['taofeek', 'ajibade', 'ismaheel']",taofeek,ismaheel,ajibade-ismaheel,taofeekajibadeismaheel,ajibadeismaheel,3
ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,2024/25,pole_asysty.csv,"['ukasz', 'jozef', 'podolski']",ukasz,podolski,jozef-podolski,ukaszjozefpodolski,jozefpodolski,3
yosuke-furukawa,gornik-zabrze,Yosuke FurukawaGórnik Zabrze,2024/25,pole_asysty.csv,"['yosuke', 'furukawa']",yosuke,furukawa,furukawa,yosukefurukawa,furukawa,2
adrian-dieguez-grande,jagiellonia-bialystok,Adrián Diéguez GrandeJagiellonia Białystok,2024/25,pole_asysty.csv,"['adrian', 'dieguez', 'grande']",adrian,grande,dieguez-grande,adriandieguezgrande,dieguezgrande,3
afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,2024/25,pole_asysty.csv,"['afimico', 'pululu']",afimico,pululu,pululu,afimicopululu,pululu,2
alan-rybak,jagiellonia-bialystok,Alan RybakJagiellonia Białystok,2024/25,pole_dosrodkowania-celne.csv,"['alan', 'rybak']",alan,rybak,rybak,alanrybak,rybak,2
aurelien-thomas-nguiamba,jagiellonia-bialystok,Aurélien Thomas NguiambaJagiellonia Białystok,2024/25,pole_asysty.csv,"['aurelien', 'thomas', 'nguiamba']",aurelien,nguiamba,thomas-nguiamba,aurelienthomasnguiamba,thomasnguiamba,3
bartosz-mazurek,jagiellonia-bialystok,Bartosz MazurekJagiellonia Białystok,2024/25,pole_dryblingi.csv,"['bartosz', 'mazurek']",bartosz,mazurek,mazurek,bartoszmazurek,mazurek,2
cezary-polak,jagiellonia-bialystok,Cezary PolakJagiellonia Białystok,2024/25,pole_dosrodkowania-celne.csv,"['cezary', 'polak']",cezary,polak,polak,cezarypolak,polak,2
darko-churlinov,jagiellonia-bialystok,Darko ChurlinovJagiellonia Białystok,2024/25,pole_asysty.csv,"['darko', 'churlinov']",darko,churlinov,churlinov,darkochurlinov,churlinov,2
dominik-marczuk,jagiellonia-bialystok,Dominik MarczukJagiellonia Białystok,2024/25,pole_celne-strzaly.csv,"['dominik', 'marczuk']",dominik,marczuk,marczuk,dominikmarczuk,marczuk,2
dusan-stojinovic,jagiellonia-bialystok,Dušan StojinovićJagiellonia Białystok,2024/25,pole_celne-strzaly.csv,"['dusan', 'stojinovic']",dusan,stojinovic,stojinovic,dusanstojinovic,stojinovic,2
enzo-ebosse,jagiellonia-bialystok,Enzo Jacques Rodolphe EbosseJagiellonia Białystok,2024/25,pole_dosrodkowania.csv,"['enzo', 'ebosse']",enzo,ebosse,ebosse,enzoebosse,ebosse,2
jarosaw-kubicki,jagiellonia-bialystok,Jarosław KubickiJagiellonia Białystok,2024/25,pole_asysty.csv,"['jarosaw', 'kubicki']",jarosaw,kubicki,kubicki,jarosawkubicki,kubicki,2
jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,2024/25,pole_asysty.csv,"['jesus', 'imaz', 'balleste']",jesus,balleste,imaz-balleste,jesusimazballeste,imazballeste,3
joao-gervasio-braganca-moutinho,jagiellonia-bialystok,João MoutinhoJagiellonia Białystok,2024/25,pole_asysty.csv,"['joao', 'gervasio', 'braganca', 'moutinho']",joao,moutinho,gervasio-braganca-moutinho,joaogervasiobragancamoutinho,gervasiobragancamoutinho,4
kristoffer-hansen,jagiellonia-bialystok,Kristoffer Normann HansenJagiellonia Białystok,2024/25,pole_asysty.csv,"['kristoffer', 'hansen']",kristoffer,hansen,hansen,kristofferhansen,hansen,2
leon-maximilian-flach,jagiellonia-bialystok,Leon Maximilian FlachJagiellonia Białystok,2024/25,pole_celne-strzaly.csv,"['leon', 'maximilian', 'flach']",leon,flach,maximilian-flach,leonmaximilianflach,maximilianflach,3
