match_id,kolejka,data_meczu,gospodarz,gosc,gospodarz_kod,gosc_kod,gole_gosp,gole_gosc,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,xg_gosp,xg_gosc,xgot_gosp,xgot_gosc,xa_gosp,xa_gosc,wielkie_szanse_gosp,wielkie_szanse_gosc,strzaly_pk_gosp,strzaly_pk_gosc,strzaly_spoza_pk_gosp,strzaly_spoza_pk_gosc,kontakty_pk_gosp,kontakty_pk_gosc,rzuty_wolne_gosp,rzuty_wolne_gosc,pojedynki_gosp,pojedynki_gosc,wybicia_gosp,wybicia_gosc,przechwyty_gosp,przechwyty_gosc,bledy_strzal_gosp,bledy_strzal_gosc,bledy_gol_gosp,bledy_gol_gosc,obrony_bramkarza_gosp,obrony_bramkarza_gosc,xgot_przeciw_gosp,xgot_przeciw_gosc,zapobiegniecia_gosp,zapobiegniecia_gosc,dlugie_podania_celne_gosp,dlugie_podania_gosp,dlugie_podania_celne_gosc,dlugie_podania_gosc,podania_w_strefe_obrony_przeciwnika_celne_gosp,podania_w_strefe_obrony_przeciwnika_gosp,podania_w_strefe_obrony_przeciwnika_celne_gosc,podania_w_strefe_obrony_przeciwnika_gosc,odbiory_skuteczne_fs_gosp,proby_odbioru_fs_gosp,odbiory_skuteczne_fs_gosc,proby_odbioru_fs_gosc,flash_id,flash_url
2549,23,2026-03-01,Lech Poznań,Raków Częstochowa,LPO,RCZ,4,3,53.6,46.4,24.0,14.0,11.0,7.0,7.0,3.0,6.0,4.0,6.0,2.0,18.0,12.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,14.0,8.0,6.0,5.0,8.0,371.0,327.0,292.0,251.0,2.66,2.61,4.94,3.27,1.07,0.61,4.0,3.0,13.0,11.0,11.0,4.0,29.0,23.0,12.0,18.0,35.0,50.0,18.0,41.0,7.0,7.0,0.0,1.0,0.0,0.0,4.0,8.0,3.27,4.94,0.27,0.94,21.0,52.0,16.0,47.0,88.0,131.0,42.0,70.0,5.0,14.0,6.0,10.0,fwz6gGOF,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=fwz6gGOF
2550,23,2026-03-01,Jagiellonia Białystok,Legia Warszawa,JAG,LEG,2,2,57.2,42.8,10.0,17.0,5.0,1.0,2.0,9.0,3.0,7.0,4.0,7.0,14.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,5.0,10.0,9.0,9.0,463.0,334.0,375.0,251.0,1.75,1.03,2.29,0.02,1.18,1.9,2.0,1.0,8.0,9.0,2.0,8.0,28.0,33.0,14.0,14.0,50.0,52.0,33.0,27.0,4.0,9.0,0.0,0.0,0.0,1.0,1.0,3.0,0.02,2.29,0.02,0.29,16.0,54.0,26.0,54.0,116.0,147.0,89.0,137.0,10.0,15.0,6.0,15.0,zmrEifgS,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=zmrEifgS
2551,24,2026-03-09,,,,,0,3,50.3,49.7,14.0,15.0,1.0,5.0,6.0,4.0,7.0,6.0,6.0,2.0,9.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,6.0,7.0,7.0,411.0,415.0,322.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,24,2026-03-08,Legia Warszawa,Cracovia,LEG,CRA,1,0,40.6,59.4,14.0,10.0,4.0,3.0,5.0,2.0,5.0,5.0,4.0,3.0,19.0,15.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,19.0,3.0,7.0,16.0,10.0,360.0,526.0,265.0,424.0,0.77,0.55,1.52,0.5,0.86,0.71,1.0,1.0,7.0,6.0,7.0,5.0,21.0,14.0,15.0,19.0,58.0,66.0,28.0,27.0,11.0,5.0,0.0,1.0,0.0,1.0,3.0,3.0,0.5,1.52,0.5,0.52,18.0,58.0,18.0,55.0,59.0,101.0,103.0,147.0,17.0,25.0,10.0,16.0,SpNhpCo2,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=SpNhpCo2
2553,24,2026-03-06,Lechia Gdańsk,Jagiellonia Białystok,LGD,JAG,3,0,36.3,63.7,10.0,12.0,7.0,2.0,1.0,4.0,2.0,6.0,2.0,9.0,10.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,10.0,11.0,5.0,300.0,516.0,217.0,417.0,2.01,0.93,2.09,0.18,1.05,1.07,4.0,0.0,7.0,8.0,3.0,5.0,14.0,23.0,8.0,10.0,51.0,44.0,34.0,22.0,10.0,8.0,0.0,2.0,0.0,0.0,1.0,4.0,0.18,2.09,0.18,-0.91,17.0,56.0,26.0,58.0,58.0,90.0,79.0,136.0,11.0,21.0,4.0,7.0,fiFv8Fw9,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=fiFv8Fw9
2554,24,2026-03-08,,,,,0,0,59.9,40.1,6.0,11.0,0.0,2.0,1.0,1.0,5.0,8.0,4.0,6.0,12.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,7.0,6.0,13.0,20.0,472.0,308.0,385.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,24,2026-03-08,Radomiak Radom,GKS Katowice,RAD,GKS,0,1,66.8,33.2,15.0,9.0,2.0,2.0,4.0,3.0,9.0,4.0,8.0,3.0,11.0,25.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,39.0,13.0,14.0,3.0,8.0,8.0,472.0,239.0,363.0,148.0,1.26,0.93,0.19,1.38,1.25,0.61,1.0,2.0,9.0,5.0,6.0,4.0,28.0,17.0,25.0,11.0,58.0,41.0,25.0,42.0,4.0,11.0,1.0,0.0,1.0,0.0,1.0,2.0,1.38,0.19,0.38,0.19,33.0,66.0,24.0,72.0,120.0,177.0,51.0,93.0,8.0,11.0,8.0,13.0,QukJ0XVr,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=QukJ0XVr
2556,24,2026-03-07,Korona Kielce,Bruk-Bet Termalica Nieciecza,KOR,BBT,2,1,51.0,49.0,10.0,17.0,4.0,2.0,2.0,7.0,4.0,8.0,5.0,6.0,19.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,12.0,5.0,7.0,8.0,373.0,355.0,293.0,267.0,2.0,1.66,2.55,0.64,1.18,2.16,4.0,2.0,9.0,14.0,1.0,3.0,25.0,38.0,12.0,19.0,59.0,56.0,45.0,24.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.64,2.55,-0.36,0.55,26.0,62.0,22.0,47.0,61.0,90.0,69.0,113.0,9.0,17.0,8.0,10.0,M7rSbB0e,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=M7rSbB0e
2557,24,2026-03-08,,,,,2,0,63.8,36.2,23.0,5.0,6.0,1.0,5.0,2.0,12.0,2.0,6.0,0.0,10.0,13.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,24.0,4.0,9.0,0.0,10.0,11.0,554.0,321.0,479.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,24,2026-03-07,Piast Gliwice,Zagłębie Lubin,PIA,ZAG,1,3,67.4,32.6,16.0,8.0,3.0,5.0,4.0,1.0,9.0,2.0,10.0,7.0,7.0,15.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,30.0,16.0,8.0,5.0,7.0,6.0,439.0,212.0,355.0,128.0,1.39,0.63,0.74,2.1,1.92,1.09,2.0,1.0,13.0,7.0,4.0,1.0,36.0,12.0,15.0,8.0,57.0,50.0,23.0,42.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,2.1,0.74,-0.9,-0.26,16.0,37.0,15.0,63.0,113.0,155.0,36.0,69.0,8.0,11.0,6.0,11.0,ATOMKhNE,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=ATOMKhNE
2559,24,2026-03-07,Widzew Łódź,Lech Poznań,WID,LPO,2,1,28.5,71.5,11.0,12.0,4.0,6.0,1.0,2.0,6.0,4.0,3.0,5.0,21.0,11.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,20.0,20.0,4.0,5.0,12.0,5.0,214.0,561.0,146.0,489.0,0.68,0.85,1.04,0.92,0.61,0.97,1.0,3.0,6.0,7.0,5.0,5.0,17.0,26.0,11.0,21.0,52.0,49.0,37.0,18.0,7.0,3.0,0.0,2.0,0.0,0.0,5.0,2.0,0.92,1.04,-0.08,-0.96,27.0,64.0,19.0,41.0,56.0,82.0,124.0,162.0,14.0,23.0,4.0,10.0,0b31DAFl,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=0b31DAFl
2560,25,2026-03-15,Arka Gdynia,Widzew Łódź,ARK,WID,0,0,49.6,50.4,10.0,10.0,1.0,1.0,5.0,7.0,4.0,2.0,8.0,3.0,20.0,21.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,11.0,3.0,4.0,5.0,11.0,314.0,331.0,238.0,233.0,0.6,0.66,0.22,0.41,0.33,0.8,1.0,0.0,4.0,6.0,6.0,4.0,16.0,17.0,21.0,20.0,64.0,51.0,21.0,33.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.41,0.22,0.41,0.22,23.0,57.0,24.0,66.0,47.0,80.0,59.0,101.0,5.0,10.0,10.0,16.0,8O69Blp1,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=8O69Blp1
2561,25,2026-03-13,Bruk-Bet Termalica Nieciecza,Motor Lublin,BBT,MOT,1,2,44.3,55.7,20.0,11.0,7.0,5.0,7.0,2.0,6.0,4.0,4.0,4.0,19.0,13.0,0.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,22.0,14.0,7.0,2.0,7.0,4.0,365.0,473.0,276.0,385.0,1.51,1.54,1.78,1.13,1.35,1.4,4.0,2.0,14.0,8.0,6.0,3.0,55.0,30.0,13.0,19.0,60.0,54.0,30.0,35.0,5.0,10.0,0.0,0.0,0.0,1.0,2.0,6.0,1.13,1.78,-0.87,0.78,28.0,50.0,20.0,47.0,90.0,142.0,100.0,141.0,8.0,18.0,5.0,11.0,4j0I9SED,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=4j0I9SED
2562,25,2026-03-15,Zagłębie Lubin,Lech Poznań,ZAG,LPO,0,1,37.0,63.0,14.0,15.0,1.0,4.0,5.0,6.0,8.0,5.0,2.0,3.0,12.0,14.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,19.0,11.0,4.0,0.0,14.0,11.0,290.0,515.0,195.0,425.0,0.55,2.14,0.48,1.3,0.55,0.63,0.0,2.0,6.0,8.0,8.0,7.0,33.0,19.0,14.0,12.0,58.0,50.0,23.0,33.0,13.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,1.3,0.48,0.3,0.48,28.0,58.0,19.0,51.0,44.0,94.0,72.0,111.0,12.0,16.0,11.0,15.0,fJBTGqMt,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=fJBTGqMt
2563,25,2026-03-15,,,,,3,1,43.5,56.5,13.0,15.0,6.0,3.0,3.0,6.0,4.0,6.0,4.0,7.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,23.0,1.0,6.0,8.0,9.0,341.0,436.0,257.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,25,2026-03-13,Radomiak Radom,Legia Warszawa,RAD,LEG,1,1,57.8,42.2,7.0,12.0,1.0,6.0,2.0,1.0,4.0,5.0,3.0,7.0,14.0,19.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,20.0,1.0,6.0,7.0,7.0,405.0,284.0,310.0,199.0,0.6,0.78,0.49,0.92,0.42,1.19,1.0,3.0,2.0,7.0,5.0,4.0,3.0,23.0,19.0,14.0,56.0,54.0,24.0,23.0,9.0,7.0,1.0,0.0,0.0,0.0,5.0,0.0,0.92,0.49,-0.08,-0.51,20.0,51.0,24.0,55.0,70.0,112.0,54.0,94.0,6.0,12.0,7.0,13.0,8dpxD1L5,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=8dpxD1L5
2565,25,2026-03-16,Pogoń Szczecin,Korona Kielce,POG,KOR,2,1,63.6,36.4,23.0,5.0,7.0,4.0,6.0,0.0,10.0,1.0,10.0,3.0,12.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,18.0,8.0,3.0,9.0,10.0,508.0,295.0,431.0,224.0,2.15,0.73,0.59,1.14,1.97,0.79,1.0,2.0,21.0,5.0,2.0,0.0,51.0,14.0,7.0,12.0,46.0,58.0,31.0,59.0,7.0,10.0,0.0,0.0,1.0,0.0,4.0,5.0,1.14,0.59,1.14,-1.41,21.0,40.0,16.0,46.0,138.0,194.0,51.0,80.0,11.0,17.0,12.0,18.0,UBYpBujI,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=UBYpBujI
2566,25,2026-03-14,,,,,1,2,74.1,25.9,28.0,4.0,7.0,2.0,12.0,0.0,9.0,2.0,11.0,4.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,56.0,6.0,10.0,1.0,9.0,14.0,511.0,188.0,450.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,25,2026-03-14,GKS Katowice,Lechia Gdańsk,GKS,LGD,2,0,37.5,62.5,13.0,14.0,7.0,1.0,2.0,5.0,4.0,8.0,5.0,5.0,9.0,8.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,19.0,3.0,3.0,9.0,13.0,294.0,489.0,223.0,406.0,1.39,1.02,1.16,0.01,0.64,0.93,2.0,1.0,7.0,6.0,6.0,8.0,14.0,22.0,8.0,9.0,56.0,41.0,36.0,16.0,6.0,7.0,0.0,1.0,0.0,0.0,1.0,5.0,0.01,1.16,0.01,-0.84,23.0,53.0,24.0,47.0,59.0,84.0,106.0,145.0,10.0,13.0,13.0,16.0,G2g1DVWo,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=G2g1DVWo
2568,25,2026-03-14,Jagiellonia Białystok,Piast Gliwice,JAG,PIA,1,2,64.1,35.9,15.0,17.0,5.0,7.0,5.0,4.0,5.0,6.0,7.0,7.0,6.0,15.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,17.0,6.0,10.0,7.0,9.0,556.0,312.0,442.0,219.0,0.48,1.01,0.71,1.23,0.68,1.18,0.0,2.0,6.0,11.0,9.0,6.0,23.0,29.0,15.0,6.0,51.0,41.0,25.0,49.0,10.0,14.0,1.0,0.0,0.0,0.0,4.0,4.0,1.23,0.71,-0.77,-0.29,18.0,44.0,17.0,62.0,142.0,198.0,92.0,140.0,7.0,14.0,9.0,15.0,lGi9B91b,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=lGi9B91b
2569,26,2026-03-21,,,,,1,2,74.1,25.9,25.0,6.0,8.0,3.0,7.0,0.0,10.0,3.0,8.0,1.0,6.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,9.0,6.0,1.0,7.0,10.0,656.0,239.0,582.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,26,2026-03-22,Legia Warszawa,Raków Częstochowa,LEG,RCZ,1,1,53.5,46.5,17.0,11.0,2.0,4.0,8.0,3.0,7.0,4.0,7.0,3.0,18.0,11.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,30.0,7.0,9.0,2.0,8.0,13.0,411.0,380.0,339.0,298.0,1.71,1.53,0.98,1.21,1.3,0.23,1.0,2.0,9.0,6.0,8.0,5.0,31.0,17.0,11.0,18.0,55.0,63.0,21.0,34.0,11.0,9.0,1.0,1.0,1.0,0.0,3.0,1.0,1.21,0.98,0.21,-0.02,14.0,36.0,20.0,59.0,104.0,139.0,47.0,79.0,7.0,15.0,14.0,21.0,h8lQ7R0N,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=h8lQ7R0N
2571,26,2026-03-21,Lechia Gdańsk,Pogoń Szczecin,LGD,POG,2,1,40.6,59.4,15.0,18.0,7.0,7.0,3.0,10.0,5.0,1.0,7.0,9.0,10.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,5.0,8.0,10.0,3.0,309.0,460.0,213.0,356.0,2.68,1.53,1.68,1.52,2.33,0.99,4.0,1.0,9.0,11.0,6.0,7.0,19.0,40.0,6.0,10.0,54.0,48.0,42.0,34.0,11.0,15.0,0.0,0.0,0.0,0.0,6.0,4.0,1.52,1.68,0.52,-0.32,25.0,67.0,25.0,49.0,65.0,110.0,95.0,146.0,10.0,18.0,3.0,5.0,xtQd25Op,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=xtQd25Op
2572,26,2026-03-20,Motor Lublin,Zagłębie Lubin,MOT,ZAG,1,0,46.6,53.4,9.0,9.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,13.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,2.0,8.0,12.0,14.0,285.0,328.0,187.0,234.0,1.5,0.37,0.86,0.03,0.69,1.12,2.0,0.0,9.0,7.0,0.0,2.0,26.0,32.0,14.0,13.0,65.0,62.0,37.0,33.0,2.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,0.03,0.86,0.03,-0.14,13.0,48.0,19.0,55.0,34.0,73.0,91.0,145.0,13.0,22.0,14.0,24.0,rwDrQ8Gi,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=rwDrQ8Gi
2573,26,2026-03-22,Korona Kielce,Arka Gdynia,KOR,ARK,3,0,54.0,46.0,25.0,10.0,4.0,5.0,12.0,1.0,9.0,4.0,7.0,3.0,14.0,16.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,9.0,4.0,9.0,6.0,412.0,354.0,318.0,274.0,3.0,0.81,2.17,1.3,1.26,0.91,4.0,2.0,19.0,7.0,6.0,3.0,39.0,22.0,16.0,14.0,63.0,55.0,16.0,24.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,1.0,1.3,2.17,1.3,-0.83,19.0,54.0,13.0,46.0,67.0,100.0,50.0,78.0,7.0,16.0,6.0,15.0,v56iOno4,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/korona-kielce-pp78XcbA/szczegoly/statystyki/?mid=v56iOno4
2574,26,2026-03-21,Cracovia,GKS Katowice,CRA,GKS,1,0,40.5,59.5,9.0,17.0,2.0,4.0,4.0,6.0,3.0,7.0,6.0,3.0,11.0,14.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,21.0,2.0,6.0,7.0,8.0,283.0,416.0,202.0,334.0,1.2,1.67,0.96,0.23,0.69,0.84,1.0,2.0,7.0,11.0,2.0,6.0,21.0,28.0,14.0,11.0,50.0,41.0,35.0,27.0,12.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,0.23,0.96,0.23,-0.04,14.0,59.0,18.0,41.0,47.0,79.0,81.0,111.0,7.0,13.0,8.0,13.0,CI4aMQFG,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/gks-katowice-K4AgRmS1/szczegoly/statystyki/?mid=CI4aMQFG
2575,26,2026-03-22,Lech Poznań,Bruk-Bet Termalica Nieciecza,LPO,BBT,4,1,67.7,32.3,26.0,10.0,9.0,5.0,7.0,2.0,10.0,3.0,6.0,5.0,7.0,17.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,25.0,10.0,9.0,4.0,3.0,7.0,564.0,270.0,500.0,203.0,3.58,1.23,2.72,0.7,2.32,0.71,6.0,1.0,15.0,5.0,11.0,4.0,37.0,13.0,17.0,7.0,45.0,38.0,11.0,27.0,5.0,4.0,0.0,1.0,1.0,0.0,3.0,5.0,0.7,2.72,-0.3,-1.28,26.0,38.0,24.0,42.0,113.0,150.0,41.0,69.0,5.0,12.0,8.0,13.0,8pb8K4pT,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=8pb8K4pT
2576,26,2026-03-20,Piast Gliwice,Radomiak Radom,PIA,RAD,3,1,45.0,55.0,19.0,6.0,9.0,2.0,3.0,1.0,7.0,3.0,5.0,3.0,7.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,16.0,16.0,2.0,3.0,9.0,10.0,370.0,457.0,284.0,366.0,2.85,0.58,3.25,0.87,1.86,0.57,4.0,1.0,13.0,5.0,7.0,1.0,35.0,22.0,8.0,7.0,38.0,46.0,28.0,38.0,10.0,12.0,0.0,0.0,0.0,1.0,1.0,6.0,0.87,3.25,-0.13,0.25,25.0,66.0,25.0,57.0,103.0,151.0,87.0,124.0,6.0,12.0,10.0,16.0,OA3wFr8j,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=OA3wFr8j
2577,26,2026-03-22,,,,,0,0,46.0,54.0,5.0,8.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,17.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,10.0,1.0,1.0,16.0,19.0,373.0,446.0,259.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,27,2026-04-07,Arka Gdynia,Zagłębie Lubin,ARK,ZAG,3,1,50.2,49.8,14.0,11.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,13.0,15.0,4.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,13.0,32.0,5.0,7.0,3.0,13.0,314.0,293.0,222.0,211.0,1.86,0.87,2.49,1.06,1.13,0.91,2.0,1.0,9.0,7.0,5.0,4.0,24.0,21.0,15.0,13.0,64.0,59.0,39.0,30.0,5.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,1.06,2.49,0.06,-0.51,22.0,52.0,29.0,59.0,56.0,96.0,67.0,119.0,3.0,9.0,14.0,17.0,CWqYzQU9,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=CWqYzQU9
2579,27,2026-04-06,Bruk-Bet Termalica Nieciecza,Piast Gliwice,BBT,PIA,3,2,37.3,62.7,6.0,21.0,5.0,7.0,0.0,5.0,1.0,9.0,3.0,9.0,10.0,9.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,1.0,8.0,27.0,1.0,9.0,4.0,7.0,291.0,473.0,186.0,363.0,1.4,2.01,2.22,1.46,0.31,1.49,2.0,2.0,4.0,14.0,2.0,7.0,8.0,37.0,9.0,10.0,44.0,50.0,59.0,28.0,9.0,3.0,0.0,1.0,1.0,1.0,5.0,2.0,1.46,2.22,-0.54,-0.78,21.0,64.0,31.0,61.0,28.0,78.0,107.0,159.0,5.0,11.0,5.0,11.0,8bwsZ3aM,https://www.flashscore.pl/mecz/pilka-nozna/nieciecza-YNkK4khO/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=8bwsZ3aM
2580,27,2026-04-06,Lechia Gdańsk,Korona Kielce,LGD,KOR,4,2,51.7,48.3,17.0,18.0,9.0,4.0,5.0,9.0,3.0,5.0,6.0,5.0,14.0,6.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,16.0,5.0,2.0,11.0,4.0,368.0,343.0,294.0,266.0,3.57,1.88,3.51,2.7,2.41,1.26,7.0,3.0,10.0,14.0,7.0,4.0,36.0,40.0,6.0,14.0,42.0,45.0,40.0,41.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0,4.0,2.7,3.51,0.7,-0.49,19.0,37.0,14.0,40.0,96.0,134.0,54.0,94.0,11.0,21.0,4.0,9.0,4UOCTsNq,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=4UOCTsNq
2581,27,2026-04-04,,,,,3,0,53.2,46.8,15.0,16.0,4.0,3.0,7.0,4.0,4.0,9.0,4.0,6.0,10.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,16.0,6.0,4.0,7.0,7.0,475.0,412.0,398.0,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,27,2026-04-06,Radomiak Radom,Motor Lublin,RAD,MOT,1,1,45.9,54.1,17.0,14.0,2.0,3.0,3.0,4.0,12.0,7.0,6.0,10.0,15.0,14.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,39.0,9.0,9.0,9.0,12.0,361.0,423.0,311.0,361.0,1.85,1.01,1.13,0.75,1.67,1.54,4.0,2.0,11.0,9.0,6.0,6.0,30.0,29.0,14.0,15.0,48.0,51.0,37.0,24.0,11.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,0.75,1.13,-0.25,0.13,26.0,45.0,10.0,30.0,86.0,104.0,92.0,121.0,9.0,11.0,13.0,18.0,jwXakPq3,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=jwXakPq3
