flash_team,klub_slug,flash_name,review_current_status,review_existing_player_slug,review_proposed_status,review_proposed_player_slug,review_evidence,final_status,player_slug,match_method,identity_clubs_all,identity_seasons_all,identity_target_season_clubs,identity_season_club_path,identity_sample_name,identity_in_target_club,prior_available,prior_source_season,prior_missing_reason,prior_prev_name,prior_prev_klub_slug,prior_gk_bramki-stracone,prior_gk_czyste-konta,prior_gk_gk-dlugie-podania-celne,prior_gk_gk-mecze-rozegrane,prior_gk_gk-minuty-rozegrane,prior_gk_gk-piastkowania,prior_gk_gk-podania,prior_gk_gk-podania-celne,prior_gk_gk-rzuty-karne-przeciwko,prior_gk_obronione-rzuty-karne,prior_gk_obronione-strzaly,prior_pole_asysty,prior_pole_celne-strzaly,prior_pole_celnosc-strzalow,prior_pole_dogodne-szanse,prior_pole_dosrodkowania,prior_pole_dosrodkowania-celne,prior_pole_dryblingi,prior_pole_faule,prior_pole_faule-wywalczone,prior_pole_gole,prior_pole_gole-z-gry,prior_pole_gole-z-pola-karnego,prior_pole_gole-z-rzutow-karnych,prior_pole_kanadyjska,prior_pole_karne-wykonane,prior_pole_kluczowe-podania,prior_pole_konwersja-strzalow,prior_pole_minuty,prior_pole_odbiory,prior_pole_podania,prior_pole_podania-celne,prior_pole_podania-celne-w-polowie-przeciwnika,prior_pole_podania-w-polowie-przeciwnika,prior_pole_pojedynki-obronne-wygrane,prior_pole_pojedynki-wygrane,prior_pole_przechwyty,prior_pole_rzuty-rozne,prior_pole_spalone,prior_pole_strzaly,prior_pole_stworzone-dogodne-szanse,prior_pole_wybicia,prior_pole_xa,prior_pole_xg,prior_pole_xgot,prior_pole_zablokowane-strzaly
Cracovia,cracovia,Sokołowski P.,unresolved,,auto_same_club_history,patryk-sokoowski,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,patryk-sokoowski,review_auto_same_club_history,cracovia | legia-warszawa,2023/24 | 2024/25,cracovia,2023/24:legia-warszawa | 2024/25:cracovia,Patryk SokołowskiLegia Warszawa,1.0,1,2023/24,,Patryk SokołowskiLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,5.0,1.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1032.0,13.0,382.0,0.0,133.0,201.0,13.0,51.0,21.0,0.0,0.0,11.0,0.0,23.0,0.0,0.0,0.0,5.0
Cracovia,cracovia,Wójcik O.,unresolved,,auto_same_club_history,oskar-wojcik,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,oskar-wojcik,review_auto_same_club_history,cracovia,2024/25 | 2025/26,cracovia,2024/25:cracovia | 2025/26:cracovia,Oskar WójcikCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,van Buren M.,unresolved,,auto_same_club_history,mick-van-buren,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,mick-van-buren,review_auto_same_club_history,cracovia,2024/25,cracovia,2024/25:cracovia,Mick van BurenCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Antczak J.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Arak J.,unresolved,,auto_same_club_history,jakub-arak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,jakub-arak,review_auto_same_club_history,gks-katowice,2024/25,gks-katowice,2024/25:gks-katowice,Jakub ArakGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Baranowicz B.,unresolved,,auto_same_club_history,bartosz-baranowicz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,bartosz-baranowicz,review_auto_same_club_history,gks-katowice,2024/25,gks-katowice,2024/25:gks-katowice,Bartosz BaranowiczGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Bergier S.,unresolved,,auto_same_club_history,sebastian-bergier,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,sebastian-bergier,review_auto_same_club_history,gks-katowice | widzew-lodz,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:widzew-lodz,Sebastian BergierGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Bród A.,unresolved,,auto_same_club_history,alan-brod,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,alan-brod,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Alan BródGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Błąd A.,unresolved,,auto_same_club_history,adrian-bad,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,adrian-bad,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Adrian BłądGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Czerwiński A.,unresolved,,auto_same_club_history,alan-czerwinski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,alan-czerwinski,review_auto_same_club_history,gks-katowice | lech-poznan,2023/24 | 2024/25 | 2025/26,gks-katowice,2023/24:lech-poznan | 2024/25:gks-katowice | 2025/26:gks-katowice,Alan CzerwińskiLech Poznań,1.0,1,2023/24,,Alan CzerwińskiLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,38.0,0.0,42.0,9.0,6.0,16.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,20.0,13.0,1462.0,18.0,763.0,0.0,347.0,485.0,18.0,44.0,9.0,24.0,4.0,8.0,0.0,27.0,1.6,0.7,0.2,3.0
GKS Katowice,gks-katowice,Drachal D.,unresolved,,auto_transfer_candidate,dawid-drachal,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | present_in_target_season,matched_auto_transfer_candidate,dawid-drachal,review_auto_transfer_candidate,jagiellonia-bialystok | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:jagiellonia-bialystok,Dawid DrachalRaków Częstochowa,0.0,1,2023/24,,Dawid DrachalRaków Częstochowa,rakow-czestochowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,53.0,0.0,38.0,4.0,39.0,34.0,32.0,3.0,3.0,3.0,0.0,6.0,0.0,11.0,18.0,1299.0,15.0,400.0,0.0,209.0,311.0,15.0,92.0,12.0,0.0,2.0,17.0,0.0,11.0,1.2,2.5,2.0,6.0
GKS Katowice,gks-katowice,Galan B.,unresolved,,auto_same_club_history,borja-galan-gonzalez,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,borja-galan-gonzalez,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Borja Galán GonzálezGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Gruszkowski K.,unresolved,,auto_same_club_history,konrad-jan-gruszkowski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,konrad-jan-gruszkowski,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Konrad Jan GruszkowskiGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Jaroszek B.,unresolved,,auto_same_club_history,bartosz-jaroszek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,bartosz-jaroszek,review_auto_same_club_history,gks-katowice,2024/25,gks-katowice,2024/25:gks-katowice,Bartosz JaroszekGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Jędrych A.,unresolved,,auto_same_club_history,arkadiusz-jedrych,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,arkadiusz-jedrych,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Arkadiusz JędrychGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Klemenz L.,unresolved,,auto_same_club_history,lukas-rafael-klemenz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,lukas-rafael-klemenz,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Lukas Rafael KlemenzGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Komor A.,unresolved,,auto_same_club_history,aleksander-komor,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,aleksander-komor,review_auto_same_club_history,gks-katowice,2024/25,gks-katowice,2024/25:gks-katowice,Aleksander KomorGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Kowalczyk M.,unresolved,,auto_same_club_history,mateusz-kowalczyk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,mateusz-kowalczyk,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Mateusz KowalczykGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Kudła D.,unresolved,,auto_same_club_history,dawid-kuda,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,dawid-kuda,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Dawid KudłaGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Kuusk M.,unresolved,,auto_same_club_history,marten-kuusk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,marten-kuusk,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Märten KuuskGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Mak M.,unresolved,,auto_same_club_history,mateusz-mak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,mateusz-mak,review_auto_same_club_history,gks-katowice,2024/25,gks-katowice,2024/25:gks-katowice,Mateusz MakGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Marzec M.,unresolved,,auto_same_club_history,mateusz-marzec,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,mateusz-marzec,review_auto_same_club_history,gks-katowice,2024/25,gks-katowice,2024/25:gks-katowice,Mateusz MarzecGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Milewski S.,unresolved,,auto_same_club_history,sebastian-milewski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,sebastian-milewski,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Sebastian MilewskiGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Nowak B.,unresolved,,auto_same_club_history,bartosz-nowak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | present_in_target_season,matched_auto_same_club_history,bartosz-nowak,review_auto_same_club_history,gks-katowice | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:gks-katowice,Bartosz NowakRaków Częstochowa,0.0,1,2023/24,,Bartosz NowakRaków Częstochowa,rakow-czestochowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,54.0,0.0,23.0,6.0,41.0,17.0,23.0,7.0,4.0,6.0,2.0,9.0,2.0,46.0,19.0,2097.0,12.0,640.0,0.0,392.0,579.0,12.0,64.0,13.0,104.0,5.0,37.0,0.0,5.0,4.0,6.7,8.5,12.0
GKS Katowice,gks-katowice,Repka O.,unresolved,,auto_same_club_history,oskar-repka,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,oskar-repka,review_auto_same_club_history,gks-katowice | rakow-czestochowa,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:rakow-czestochowa,Oskar RepkaGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Rogala G.,unresolved,,auto_same_club_history,grzegorz-rogala,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,grzegorz-rogala,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Grzegorz RogalaGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Shibata S.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Strączek R.,unresolved,,auto_same_club_history,rafa-straczek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,rafa-straczek,review_auto_same_club_history,gks-katowice,2025/26,,2025/26:gks-katowice,Rafał StrączekGKS Katowice,0.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Szczuka P.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Szymczak F.,unresolved,,auto_transfer_candidate,filip-szymczak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token,matched_auto_transfer_candidate,filip-szymczak,review_auto_transfer_candidate,lech-poznan,2023/24 | 2025/26,,2023/24:lech-poznan | 2025/26:lech-poznan,Filip SzymczakLech Poznań,0.0,1,2023/24,,Filip SzymczakLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,57.0,0.0,8.0,2.0,58.0,38.0,19.0,3.0,2.0,3.0,1.0,5.0,1.0,13.0,13.0,1537.0,20.0,360.0,0.0,206.0,263.0,20.0,93.0,7.0,0.0,3.0,23.0,0.0,19.0,1.4,4.4,3.6,16.0
GKS Katowice,gks-katowice,Trepka L.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Wasielewski M.,unresolved,,auto_same_club_history,marcin-wasielewski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,marcin-wasielewski,review_auto_same_club_history,gks-katowice,2024/25 | 2025/26,gks-katowice,2024/25:gks-katowice | 2025/26:gks-katowice,Marcin WasielewskiGKS Katowice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKS Katowice,gks-katowice,Zrelak A.,unresolved,,auto_same_club_history,adam-zrelak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,adam-zrelak,review_auto_same_club_history,gks-katowice | warta-poznan,2023/24 | 2024/25 | 2025/26,gks-katowice,2023/24:warta-poznan | 2024/25:gks-katowice | 2025/26:gks-katowice,Adam ZreľákWarta Poznań,1.0,1,2023/24,,Adam ZreľákWarta Poznań,warta-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,56.0,0.0,6.0,2.0,17.0,25.0,8.0,4.0,4.0,2.0,0.0,5.0,0.0,7.0,44.0,856.0,4.0,241.0,0.0,109.0,194.0,4.0,60.0,5.0,0.0,6.0,9.0,0.0,21.0,0.8,2.0,2.4,3.0
Górnik Zabrze,gornik-zabrze,Abdullahi A.,unresolved,,auto_same_club_history,abbati-abdullahi,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,abbati-abdullahi,review_auto_same_club_history,gornik-zabrze,2024/25 | 2025/26,gornik-zabrze,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,Abbati AbdullahiGórnik Zabrze,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Górnik Zabrze,gornik-zabrze,Ambros L.,unresolved,,auto_same_club_history,lukas-ambros,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,lukas-ambros,review_auto_same_club_history,gornik-zabrze,2024/25 | 2025/26,gornik-zabrze,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,Lukáš AmbrosGórnik Zabrze,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Górnik Zabrze,gornik-zabrze,Bakis S.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Górnik Zabrze,gornik-zabrze,Barczak N.,unresolved,,auto_same_club_history,norbert-barczak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,norbert-barczak,review_auto_same_club_history,gornik-zabrze,2023/24,,2023/24:gornik-zabrze,Norbert BarczakGórnik Zabrze,0.0,1,2023/24,,Norbert BarczakGórnik Zabrze,gornik-zabrze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,236.0,2.0,126.0,0.0,59.0,78.0,2.0,8.0,3.0,0.0,0.0,1.0,0.0,8.0,0.1,0.1,0.0,2.0
Górnik Zabrze,gornik-zabrze,Buksa A.,unresolved,,auto_same_club_history,aleksander-buksa,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,aleksander-buksa,review_auto_same_club_history,gks-katowice | gornik-zabrze,2024/25 | 2025/26,gornik-zabrze,2024/25:gornik-zabrze | 2025/26:gks-katowice,Aleksander BuksaGórnik Zabrze,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Górnik Zabrze,gornik-zabrze,Furukawa Y.,unresolved,,auto_same_club_history,yosuke-furukawa,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,yosuke-furukawa,review_auto_same_club_history,gornik-zabrze,2024/25,gornik-zabrze,2024/25:gornik-zabrze,Yosuke FurukawaGórnik Zabrze,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Górnik Zabrze,gornik-zabrze,Hellebrand P.,unresolved,,auto_same_club_history,patrik-hellebrand,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,patrik-hellebrand,review_auto_same_club_history,gornik-zabrze,2024/25 | 2025/26,gornik-zabrze,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,Patrik HellebrandGórnik Zabrze,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Górnik Zabrze,gornik-zabrze,Ismaheel T.,unresolved,,auto_same_club_history,taofeek-ajibade-ismaheel,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,taofeek-ajibade-ismaheel,review_auto_same_club_history,gornik-zabrze,2024/25 | 2025/26,gornik-zabrze,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Górnik Zabrze,gornik-zabrze,Janicki R.,unresolved,,auto_same_club_history,rafa-janicki,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,rafa-janicki,review_auto_same_club_history,gornik-zabrze,2023/24 | 2024/25 | 2025/26,gornik-zabrze,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,Rafał JanickiGórnik Zabrze,1.0,1,2023/24,,Rafał JanickiGórnik Zabrze,gornik-zabrze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,2.0,0.0,1.0,25.0,13.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,20.0,2871.0,20.0,1824.0,0.0,425.0,552.0,20.0,118.0,26.0,0.0,1.0,10.0,0.0,181.0,0.4,1.3,1.2,6.0
Górnik Zabrze,gornik-zabrze,Janza E.,unresolved,,auto_same_club_history,erik-janza,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,erik-janza,review_auto_same_club_history,gornik-zabrze,2023/24 | 2024/25 | 2025/26,gornik-zabrze,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,Erik JanžaGórnik Zabrze,1.0,1,2023/24,,Erik JanžaGórnik Zabrze,gornik-zabrze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,63.0,0.0,49.0,8.0,8.0,28.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,0.0,1721.0,24.0,1015.0,0.0,429.0,628.0,24.0,80.0,23.0,55.0,1.0,8.0,0.0,48.0,2.8,0.4,0.8,3.0
Górnik Zabrze,gornik-zabrze,Jelen M.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Górnik Zabrze,gornik-zabrze,Josema,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Górnik Zabrze,gornik-zabrze,Kmet M.,unresolved,,auto_same_club_history,matus-kmet,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,matus-kmet,review_auto_same_club_history,gornik-zabrze,2024/25 | 2025/26,gornik-zabrze,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,Matúš KmeťGórnik Zabrze,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
