flash_team,klub_slug,flash_name,review_current_status,review_existing_player_slug,review_proposed_status,review_proposed_player_slug,review_evidence,final_status,player_slug,match_method,identity_clubs_all,identity_seasons_all,identity_target_season_clubs,identity_season_club_path,identity_sample_name,identity_in_target_club,prior_available,prior_source_season,prior_missing_reason,prior_prev_name,prior_prev_klub_slug,prior_gk_bramki-stracone,prior_gk_czyste-konta,prior_gk_gk-dlugie-podania-celne,prior_gk_gk-mecze-rozegrane,prior_gk_gk-minuty-rozegrane,prior_gk_gk-piastkowania,prior_gk_gk-podania,prior_gk_gk-podania-celne,prior_gk_gk-rzuty-karne-przeciwko,prior_gk_obronione-rzuty-karne,prior_gk_obronione-strzaly,prior_pole_asysty,prior_pole_celne-strzaly,prior_pole_celnosc-strzalow,prior_pole_dogodne-szanse,prior_pole_dosrodkowania,prior_pole_dosrodkowania-celne,prior_pole_dryblingi,prior_pole_faule,prior_pole_faule-wywalczone,prior_pole_gole,prior_pole_gole-z-gry,prior_pole_gole-z-pola-karnego,prior_pole_gole-z-rzutow-karnych,prior_pole_kanadyjska,prior_pole_karne-wykonane,prior_pole_kluczowe-podania,prior_pole_konwersja-strzalow,prior_pole_minuty,prior_pole_odbiory,prior_pole_podania,prior_pole_podania-celne,prior_pole_podania-celne-w-polowie-przeciwnika,prior_pole_podania-w-polowie-przeciwnika,prior_pole_pojedynki-obronne-wygrane,prior_pole_pojedynki-wygrane,prior_pole_przechwyty,prior_pole_rzuty-rozne,prior_pole_spalone,prior_pole_strzaly,prior_pole_stworzone-dogodne-szanse,prior_pole_wybicia,prior_pole_xa,prior_pole_xg,prior_pole_xgot,prior_pole_zablokowane-strzaly
Legia Warszawa,legia-warszawa,Kobylak G.,unresolved,,auto_same_club_history,gabriel-kobylak,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,gabriel-kobylak,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25,,2023/24:legia-warszawa | 2024/25:legia-warszawa,Gabriel KobylakLegia Warszawa,0.0,1,2024/25,,Gabriel KobylakLegia Warszawa,legia-warszawa,11.0,2.0,22.0,7.0,585.0,3.0,157.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,157.0,0.0,9.0,62.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Legia Warszawa,legia-warszawa,Kovacik S.,matched_existing,samuel-kovacik,matched_existing,samuel-kovacik,already_in_player_mapping_csv,matched_existing,samuel-kovacik,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Samuel KováčikLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Krasniqi E.,matched_existing,ermal-krasniqi,matched_existing,ermal-krasniqi,already_in_player_mapping_csv,matched_existing,ermal-krasniqi,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Ermal KrasniqiLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Kun P.,matched_existing,patryk-kun,matched_existing,patryk-kun,already_in_player_mapping_csv,matched_existing,patryk-kun,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Patryk KunLegia Warszawa,1.0,1,2024/25,,Patryk KunLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,442.0,7.0,193.0,0.0,90.0,118.0,7.0,24.0,7.0,0.0,1.0,1.0,0.0,18.0,0.5,0.3,0.0,2.0
Legia Warszawa,legia-warszawa,Leszczynski J.,matched_existing,jan-leszczynski,matched_existing,jan-leszczynski,already_in_player_mapping_csv,matched_existing,jan-leszczynski,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Jan LeszczyńskiLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Mendes-Dudzinski M.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Morishita R.,matched_existing,ryoya-morishita,matched_existing,ryoya-morishita,already_in_player_mapping_csv,matched_existing,ryoya-morishita,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Ryoya MorishitaLegia Warszawa,1.0,1,2024/25,,Ryoya MorishitaLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,48.0,0.0,57.0,8.0,84.0,16.0,27.0,6.0,6.0,5.0,0.0,10.0,0.0,28.0,13.0,2369.0,11.0,857.0,0.0,472.0,675.0,11.0,83.0,10.0,2.0,15.0,48.0,0.0,17.0,3.6,5.2,5.8,10.0
Legia Warszawa,legia-warszawa,Nsame J.,matched_existing,jean-pierre-junior-nsame,matched_existing,jean-pierre-junior-nsame,already_in_player_mapping_csv,matched_existing,jean-pierre-junior-nsame,existing_mapping,legia-warszawa,2024/25 | 2025/26,legia-warszawa,2024/25:legia-warszawa | 2025/26:legia-warszawa,Jean-Pierre Junior NsameLegia Warszawa,1.0,1,2024/25,,Jean-Pierre Junior NsameLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,25.0,306.0,0.0,39.0,0.0,12.0,25.0,0.0,13.0,1.0,0.0,5.0,4.0,0.0,6.0,0.0,0.7,0.9,1.0
Legia Warszawa,legia-warszawa,Pankov R.,matched_existing,radovan-pankov,matched_existing,radovan-pankov,already_in_player_mapping_csv,matched_existing,radovan-pankov,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Radovan PankovLegia Warszawa,1.0,1,2024/25,,Radovan PankovLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,10.0,1.0,13.0,30.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,11.0,1649.0,14.0,1076.0,0.0,381.0,495.0,14.0,107.0,21.0,0.0,0.0,9.0,0.0,66.0,0.9,0.6,0.5,2.0
Legia Warszawa,legia-warszawa,Piątkowski K.,matched_existing,kamil-dawid-piatkowski,matched_existing,kamil-dawid-piatkowski,already_in_player_mapping_csv,matched_existing,kamil-dawid-piatkowski,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Kamil Dawid PiątkowskiLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Rajovic M.,matched_existing,mileta-rajovic,matched_existing,mileta-rajovic,already_in_player_mapping_csv,matched_existing,mileta-rajovic,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Mileta RajovićLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Reca A.,matched_existing,arkadiusz-reca,matched_existing,arkadiusz-reca,already_in_player_mapping_csv,matched_existing,arkadiusz-reca,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Arkadiusz RecaLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Shkurin I.,matched_existing,ilya-shkurin,matched_existing,ilya-shkurin,already_in_player_mapping_csv,matched_existing,ilya-shkurin,existing_mapping,legia-warszawa | stal-mielec,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:stal-mielec | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Ilya ShkurinStal Mielec,1.0,1,2024/25,,Ilya ShkurinLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,44.0,0.0,2.0,1.0,52.0,24.0,30.0,2.0,2.0,7.0,0.0,6.0,1.0,26.0,4.0,2299.0,10.0,441.0,0.0,220.0,332.0,10.0,123.0,6.0,0.0,4.0,54.0,0.0,36.0,1.2,5.0,3.4,11.0
Legia Warszawa,legia-warszawa,Stojanovic P.,matched_existing,petar-stojanovic,matched_existing,petar-stojanovic,already_in_player_mapping_csv,matched_existing,petar-stojanovic,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Petar StojanovićLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Szymański D.,matched_existing,damian-dawid-szymanski,matched_existing,damian-dawid-szymanski,already_in_player_mapping_csv,matched_existing,damian-dawid-szymanski,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Damian Dawid SzymańskiLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Tobiasz K.,matched_existing,kacper-tobiasz,matched_existing,kacper-tobiasz,already_in_player_mapping_csv,matched_existing,kacper-tobiasz,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Kacper TobiaszLegia Warszawa,1.0,1,2024/25,,Kacper TobiaszLegia Warszawa,legia-warszawa,25.0,4.0,87.0,22.0,1935.0,10.0,564.0,0.0,5.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1935.0,0.0,564.0,0.0,43.0,148.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
Legia Warszawa,legia-warszawa,Urbański K.,matched_existing,kacper-urbanski,matched_existing,kacper-urbanski,already_in_player_mapping_csv,matched_existing,kacper-urbanski,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Kacper UrbanskiLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Urbański W.,matched_existing,wojciech-urbanski,matched_existing,wojciech-urbanski,already_in_player_mapping_csv,matched_existing,wojciech-urbanski,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Wojciech UrbanskiLegia Warszawa,1.0,1,2024/25,,Wojciech UrbanskiLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,78.0,0.0,5.0,1.0,24.0,22.0,7.0,3.0,3.0,2.0,0.0,4.0,0.0,7.0,33.0,533.0,6.0,175.0,0.0,99.0,132.0,6.0,34.0,6.0,0.0,0.0,9.0,0.0,4.0,0.7,1.0,2.1,3.0
Legia Warszawa,legia-warszawa,Vinagre R.,matched_existing,ruben-goncalo-da-silva-nascimento-vinagre,matched_existing,ruben-goncalo-da-silva-nascimento-vinagre,already_in_player_mapping_csv,matched_existing,ruben-goncalo-da-silva-nascimento-vinagre,existing_mapping,legia-warszawa,2024/25 | 2025/26,legia-warszawa,2024/25:legia-warszawa | 2025/26:legia-warszawa,Rúben VinagreLegia Warszawa,1.0,1,2024/25,,Rúben VinagreLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,55.0,0.0,149.0,33.0,98.0,29.0,56.0,1.0,0.0,0.0,0.0,6.0,0.0,48.0,5.0,2662.0,27.0,1529.0,0.0,803.0,1137.0,27.0,176.0,29.0,110.0,1.0,20.0,0.0,53.0,8.9,1.5,1.1,7.0
Legia Warszawa,legia-warszawa,Weisshaupt N.,matched_existing,noah-raphael-weihaupt,matched_existing,noah-raphael-weihaupt,already_in_player_mapping_csv,matched_existing,noah-raphael-weihaupt,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Noah Raphael WeißhauptLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Wszołek P.,matched_existing,pawe-marek-wszoek,matched_existing,pawe-marek-wszoek,already_in_player_mapping_csv,matched_existing,pawe-marek-wszoek,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Paweł Marek WszołekLegia Warszawa,1.0,1,2024/25,,Paweł Marek WszołekLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,88.0,22.0,30.0,35.0,29.0,3.0,1.0,3.0,1.0,6.0,1.0,30.0,25.0,2540.0,19.0,977.0,0.0,545.0,732.0,19.0,151.0,21.0,0.0,3.0,12.0,0.0,51.0,6.6,2.4,2.8,8.0
Legia Warszawa,legia-warszawa,Zewlakow J.,matched_existing,jakub-zewakow,matched_existing,jakub-zewakow,already_in_player_mapping_csv,matched_existing,jakub-zewakow,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Jakub ŻewłakowLegia Warszawa,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legia Warszawa,legia-warszawa,Ziółkowski J.,matched_existing,jan-ziokowski,matched_existing,jan-ziokowski,already_in_player_mapping_csv,matched_existing,jan-ziokowski,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Jan ZiółkowskiLegia Warszawa,1.0,1,2024/25,,Jan ZiółkowskiLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,50.0,0.0,2.0,1.0,1.0,27.0,14.0,1.0,0.0,1.0,0.0,3.0,0.0,6.0,17.0,1373.0,22.0,744.0,0.0,195.0,278.0,22.0,91.0,17.0,0.0,0.0,6.0,0.0,76.0,0.8,0.7,0.8,1.0
Motor Lublin,motor-lublin,Bartoš M.,matched_existing,marek-kristian-bartos,matched_existing,marek-kristian-bartos,already_in_player_mapping_csv,matched_existing,marek-kristian-bartos,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Marek Kristián BartošMotor Lublin,1.0,1,2024/25,,Marek Kristián BartošMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.0,0.0,1.0,0.0,3.0,20.0,18.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,22.0,1625.0,10.0,1016.0,0.0,274.0,361.0,10.0,71.0,23.0,0.0,0.0,9.0,0.0,72.0,0.2,0.8,1.1,4.0
Motor Lublin,motor-lublin,Brkic I.,matched_existing,ivan-brkic,matched_existing,ivan-brkic,already_in_player_mapping_csv,matched_existing,ivan-brkic,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Ivan BrkićMotor Lublin,1.0,1,2024/25,,Ivan BrkićMotor Lublin,motor-lublin,12.0,4.0,33.0,10.0,900.0,4.0,237.0,0.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,237.0,0.0,16.0,56.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
Motor Lublin,motor-lublin,Brzozowski K.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Lublin,motor-lublin,Czubak K.,matched_existing,karol-czubak,matched_existing,karol-czubak,already_in_player_mapping_csv,matched_existing,karol-czubak,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Karol CzubakMotor Lublin,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Lublin,motor-lublin,Dadashov R.,matched_existing,renat-dadasov,matched_existing,renat-dadasov,already_in_player_mapping_csv,matched_existing,renat-dadasov,existing_mapping,motor-lublin | radomiak-radom,2024/25 | 2025/26,motor-lublin,2024/25:radomiak-radom | 2025/26:motor-lublin,Renat DadaşovRadomiak Radom,1.0,1,2024/25,,Renat DadaşovRadomiak Radom,radomiak-radom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,50.0,0.0,2.0,0.0,7.0,11.0,13.0,2.0,2.0,2.0,0.0,4.0,0.0,3.0,17.0,530.0,2.0,102.0,0.0,47.0,84.0,2.0,44.0,0.0,0.0,0.0,12.0,0.0,10.0,0.7,2.1,3.1,3.0
Motor Lublin,motor-lublin,Ede B.,matched_existing,bright-ede,matched_existing,bright-ede,already_in_player_mapping_csv,matched_existing,bright-ede,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Bright EdeMotor Lublin,1.0,1,2024/25,,Bright EdeMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,2.0,0.0,4.0,8.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,438.0,5.0,255.0,0.0,60.0,98.0,5.0,21.0,5.0,0.0,0.0,3.0,0.0,26.0,0.0,0.2,0.8,0.0
Motor Lublin,motor-lublin,Fabio Ronaldo,matched_existing,fabio-ronaldo-da-costa-conceicao,matched_existing,fabio-ronaldo-da-costa-conceicao,already_in_player_mapping_csv,matched_existing,fabio-ronaldo-da-costa-conceicao,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Fábio RonaldoMotor Lublin,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Lublin,motor-lublin,Haxha F.,matched_existing,florian-haxha,matched_existing,florian-haxha,already_in_player_mapping_csv,matched_existing,florian-haxha,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Florian HaxhaMotor Lublin,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Lublin,motor-lublin,Karasek K.,matched_existing,kacper-karasek,matched_existing,kacper-karasek,already_in_player_mapping_csv,matched_existing,kacper-karasek,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Kacper KarasekMotor Lublin,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Lublin,motor-lublin,Kikis,matched_existing,christopher-serge-simon,matched_existing,christopher-serge-simon,already_in_player_mapping_csv,matched_existing,christopher-serge-simon,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Christopher Serge SimonMotor Lublin,1.0,1,2024/25,,Christopher Serge SimonMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,17.0,5.0,19.0,18.0,6.0,2.0,2.0,1.0,0.0,2.0,0.0,11.0,9.0,840.0,9.0,370.0,0.0,183.0,257.0,9.0,36.0,13.0,1.0,0.0,22.0,0.0,17.0,1.3,1.4,1.9,6.0
Motor Lublin,motor-lublin,Król M.,matched_existing,micha-krol,matched_existing,micha-krol,already_in_player_mapping_csv,matched_existing,micha-krol,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Michał KrólMotor Lublin,1.0,1,2024/25,,Michał KrólMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,54.0,0.0,69.0,19.0,52.0,13.0,31.0,3.0,2.0,3.0,0.0,9.0,0.0,18.0,11.0,1796.0,14.0,354.0,0.0,215.0,331.0,14.0,86.0,8.0,0.0,9.0,28.0,0.0,14.0,2.6,3.2,3.1,9.0
Motor Lublin,motor-lublin,Kukulski P.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Lublin,motor-lublin,Lewandowski F.,matched_existing,franciszek-lewandowski,matched_existing,franciszek-lewandowski,already_in_player_mapping_csv,matched_existing,franciszek-lewandowski,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Franciszek LewandowskiMotor Lublin,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Lublin,motor-lublin,Luberecki F.,matched_existing,filip-luberecki,matched_existing,filip-luberecki,already_in_player_mapping_csv,matched_existing,filip-luberecki,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Filip LubereckiMotor Lublin,1.0,1,2024/25,,Filip LubereckiMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,6.0,25.0,35.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,2010.0,35.0,939.0,0.0,370.0,503.0,35.0,101.0,27.0,0.0,1.0,3.0,0.0,51.0,1.8,0.6,0.0,4.0
Motor Lublin,motor-lublin,Matthys H.,matched_existing,herve-jean-matthys,matched_existing,herve-jean-matthys,already_in_player_mapping_csv,matched_existing,herve-jean-matthys,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Hervé Jean MatthysMotor Lublin,1.0,1,2024/25,,Hervé Jean MatthysMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,17.0,0.0,8.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,909.0,7.0,572.0,0.0,170.0,225.0,7.0,24.0,12.0,0.0,1.0,6.0,0.0,42.0,0.6,0.5,0.1,2.0
Motor Lublin,motor-lublin,Meyer P.,matched_existing,paskal-konrad-meyer,matched_existing,paskal-konrad-meyer,already_in_player_mapping_csv,matched_existing,paskal-konrad-meyer,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Paskal Konrad MeyerMotor Lublin,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Lublin,motor-lublin,Najemski A.,matched_existing,arkadiusz-najemski,matched_existing,arkadiusz-najemski,already_in_player_mapping_csv,matched_existing,arkadiusz-najemski,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Arkadiusz NajemskiMotor Lublin,1.0,1,2024/25,,Arkadiusz NajemskiMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,60.0,0.0,0.0,0.0,2.0,31.0,17.0,1.0,0.0,1.0,0.0,3.0,0.0,8.0,20.0,2003.0,21.0,1242.0,0.0,372.0,438.0,21.0,87.0,30.0,0.0,0.0,5.0,0.0,60.0,1.5,0.6,1.7,3.0
Motor Lublin,motor-lublin,Ndiaye M.,matched_existing,mbaye-jacques-ndiaye,matched_existing,mbaye-jacques-ndiaye,already_in_player_mapping_csv,matched_existing,mbaye-jacques-ndiaye,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,1.0,1,2024/25,,Mbaye Jacques N'DiayeMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,0.0,40.0,8.0,51.0,31.0,26.0,4.0,3.0,3.0,0.0,4.0,0.0,16.0,9.0,1567.0,13.0,281.0,0.0,160.0,243.0,13.0,87.0,8.0,0.0,11.0,43.0,0.0,6.0,1.8,7.6,6.1,13.0
Motor Lublin,motor-lublin,Palacz K.,matched_existing,krystian-palacz,matched_existing,krystian-palacz,already_in_player_mapping_csv,matched_existing,krystian-palacz,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Krystian PalaczMotor Lublin,1.0,1,2024/25,,Krystian PalaczMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1038.0,13.0,414.0,0.0,163.0,246.0,13.0,33.0,13.0,1.0,0.0,3.0,0.0,37.0,1.0,0.2,0.0,3.0
Motor Lublin,motor-lublin,Rodrigues I.,matched_existing,ivo-tiago-dos-santos-rodrigues,matched_existing,ivo-tiago-dos-santos-rodrigues,already_in_player_mapping_csv,matched_existing,ivo-tiago-dos-santos-rodrigues,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Ivo RodriguesMotor Lublin,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
