season,flash_team,flash_name,final_status,player_slug,identity_season_club_path,identity_clubs_all,identity_seasons_all,identity_in_target_club,match_method,risk_level,evidence,user_decision
2025/26,Widzew Łódź,Bukari O.,matched_existing,osman-bukari,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Cheng C.,matched_existing,christopher-cheng,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Cybulski K.,matched_existing,kamil-cybulski,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Czyż S.,matched_existing,szymon-czyz,2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Drągowski B.,matched_existing,bartomiej-dragowski,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Fornalczyk M.,matched_existing,mariusz-fornalczyk,2023/24:pogon-szczecin | 2024/25:korona-kielce | 2025/26:widzew-lodz,korona-kielce | pogon-szczecin | widzew-lodz,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Gallapeni D.,matched_existing,dion-gallapeni,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Hanousek Mar.,matched_existing,marek-hanousek,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Ilic V.,matched_existing,veljko-ilic,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Isaac C.,matched_existing,carlos-isaac-munoz-obejero,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Kikolski M.,matched_existing,maciej-kikolski,2024/25:radomiak-radom | 2025/26:widzew-lodz,radomiak-radom | widzew-lodz,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Klukowski A.,matched_existing,antoni-klukowski,2024/25:pogon-szczecin | 2025/26:widzew-lodz,pogon-szczecin | widzew-lodz,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Kornvig E.,matched_existing,emil-nestved-kornvig,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Kozlovsky S.,matched_existing,samuel-kozlovsky,2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Krajewski M.,matched_existing,marcel-krajewski,2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Lerager L.,matched_existing,lukas-reiff-lerager,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Pawłowski B.,matched_existing,bartomiej-radosaw-pawowski,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Selahi L.,matched_existing,lindon-selahi,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Shehu J.,matched_existing,juljan-shehu,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Teklic T.,matched_existing,tonio-teklic,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Therkildsen P.,matched_existing,peter-nysted-therkildsen,2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Visus R.,matched_existing,ricardo-visus-contreras,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Wiśniewski P.,matched_existing,przemysaw-wisniewski,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Zeqiri A.,matched_existing,andi-avdi-zeqiri,2025/26:widzew-lodz,widzew-lodz,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Widzew Łódź,Żyro M.,matched_existing,mateusz-zyro,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,widzew-lodz,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Bokhno M.,matched_existing,matvey-bokhno,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Borowski B.,matched_existing,bartosz-borowski,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Burek J.,matched_existing,jakub-burek,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Custovic K.,matched_existing,kevin-custovic,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Djalo M.,matched_existing,matchoi-bobo-djalo,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Edmundsson A.,matched_existing,andrias-edmundsson,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Haglind-Sangre M.,matched_existing,gustav-marcus-haglind-sangre,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Hamulic S.,matched_existing,said-hamulic,2024/25:widzew-lodz | 2025/26:wisla-plock,widzew-lodz | wisla-plock,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Hiszpański F.,matched_existing,fabian-hiszpanski,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Jimenez J.,matched_existing,jorge-jimenez-rodriguez,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Juric D.,matched_existing,deni-juric,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Kalandadze A.,matched_existing,aleksandre-kalandadze,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Kamiński M.,matched_existing,marcin-kaminski,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Karamarko M.,matched_existing,marin-karamarko,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Krawczyk P.,matched_existing,piotr-krawczyk,2023/24:gornik-zabrze | 2025/26:wisla-plock,gornik-zabrze | wisla-plock,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Kun D.,matched_existing,dominik-kun,2023/24:widzew-lodz | 2025/26:wisla-plock,widzew-lodz | wisla-plock,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Lecoeuche Q.,matched_existing,quentin-lecoeuche,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Leszczyński R.,matched_existing,rafa-leszczynski,2023/24:slask-wroclaw | 2024/25:slask-wroclaw | 2025/26:wisla-plock,slask-wroclaw | wisla-plock,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Mijuskovic N.,matched_existing,nemanja-mijuskovic,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Nastic B.,matched_existing,bojan-nastic,2023/24:jagiellonia-bialystok | 2025/26:wisla-plock,jagiellonia-bialystok | wisla-plock,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Niarchos G.,matched_existing,giannis-niarchos,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Nowak W.,matched_existing,wiktor-nowak,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Pacheco D.,matched_existing,daniel-pacheco-lobato,2023/24:gornik-zabrze | 2025/26:wisla-plock,gornik-zabrze | wisla-plock,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Pomorski K.,matched_existing,krystian-pomorski,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Rogelj Z.,matched_existing,zan-rogelj,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Salvador I.,matched_existing,ivan-salvador-edu,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Sarapata D.,matched_existing,dominik-sarapata,2024/25:gornik-zabrze | 2025/26:wisla-plock,gornik-zabrze | wisla-plock,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Savvidis K.,matched_existing,kyriakos-savvidis,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Sekulski L.,matched_existing,ukasz-sekulski,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Wisła Płock,Tavares T.,matched_existing,tomas-franco-tavares,2025/26:wisla-plock,wisla-plock,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Buric J.,matched_existing,jasmin-buric,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Corluka J.,matched_existing,josip-corluka,2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Diaz J.,matched_existing,jesus-antonio-diaz-gomez,2024/25:rakow-czestochowa | 2025/26:zagebie-lubin,rakow-czestochowa | zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Dziewiatowski M.,matched_existing,mateusz-dziewiatowski,2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Dąbrowski D.,matched_existing,damian-dabrowski,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Gikiewicz R.,matched_existing,rafa-tadeusz-gikiewicz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:zagebie-lubin,widzew-lodz | zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Grzybek M.,matched_existing,mateusz-grzybek,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Hładun D.,matched_existing,dominik-hadun,2023/24:legia-warszawa | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,legia-warszawa | zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Kocaba F.,matched_existing,filip-kocaba,2023/24:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Kolan J.,matched_existing,jakub-kolan,2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Kosidis M.,matched_existing,michalis-kosidis,2024/25:puszcza-niepolomice | 2025/26:zagebie-lubin,puszcza-niepolomice | zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Kowalczyk S.,matched_existing,sebastian-oskar-kowalczyk,2023/24:pogon-szczecin | 2025/26:zagebie-lubin,pogon-szczecin | zagebie-lubin,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Ligocki J.,matched_existing,jakub-ligocki,2025/26:zagebie-lubin,zagebie-lubin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Lucic L.,matched_existing,luka-lucic,2025/26:zagebie-lubin,zagebie-lubin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Makowski T.,matched_existing,tomasz-makowski,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Michalski D.,matched_existing,damian-michalski,2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Mlinaric M.,matched_existing,mihael-mlinaric,2025/26:zagebie-lubin,zagebie-lubin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Mróz M.,matched_existing,marek-mroz,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Nalepa M.,matched_existing,micha-jan-nalepa,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Nowogonski K.,matched_existing,kamil-nowogonski,2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Orlikowski I.,matched_existing,igor-orlikowski,2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Pieńko T.,matched_existing,tomasz-pienko,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Popielec C.,matched_existing,cyprian-popielec,2025/26:zagebie-lubin,zagebie-lubin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Radwański A.,matched_existing,adam-radwanski,2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Reguła M.,matched_existing,marcel-wojciech-regua,2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Rocha L.,matched_existing,leonardo-miramar-rocha,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:zagebie-lubin,radomiak-radom | zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Sypek J.,matched_existing,jakub-sypek,2024/25:widzew-lodz | 2025/26:zagebie-lubin,widzew-lodz | zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Szabo L.,matched_existing,levente-szabo,2025/26:zagebie-lubin,zagebie-lubin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Szmyt K.,matched_existing,kajetan-szmyt,2023/24:warta-poznan | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,warta-poznan | zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Wdowiak M.,matched_existing,mateusz-wdowiak,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Woźniak A.,matched_existing,arkadiusz-wozniak,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Yakuba R.,matched_existing,roman-yakuba,2023/24:puszcza-niepolomice | 2024/25:puszcza-niepolomice | 2025/26:zagebie-lubin,puszcza-niepolomice | zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Zagłębie Lubin,Ławniczak A.,matched_existing,aleks-awniczak,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
