pozycja,player_slug,klub_slug,nazwa,wartosc
33,martin-christophe-jannick-remacle,korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,576
34,nils-erik-elias-andersson,lech-poznan,Nils Erik Elias AnderssonLech Poznań,565
35,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,547
36,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,539
37,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,538
38,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,536
39,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,523
40,bartosz-kopacz,zagebie-lubin,Bartosz KopaczKGHM Zagłębie Lubin,517
41,mateusz-skrzypczak,jagiellonia-bialystok,Mateusz SkrzypczakJagiellonia Białystok,516
42,radovan-pankov,legia-warszawa,Radovan PankovLegia Warszawa,515
43,piotr-wlazo,stal-mielec,Piotr WlazłoStal Mielec,513
44,pawe-marek-wszoek,legia-warszawa,Paweł Marek WszołekLegia Warszawa,503
44,mateusz-zyro,widzew-lodz,Mateusz ŻyroWidzew Łódź,503
46,daniel-pacheco-lobato,gornik-zabrze,Dani PachecoGórnik Zabrze,494
47,tomasz-makowski,zagebie-lubin,Tomasz MakowskiKGHM Zagłębie Lubin,482
48,dominick-lukasz-zator,korona-kielce,Dominick Lukasz ZatorKorona Kielce,469
49,marek-hanousek,widzew-lodz,Marek HanousekWidzew Łódź,464
50,jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,463
51,antonio-milic,lech-poznan,Antonio MilićLech Poznań,462
52,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,459
53,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,451
54,fabio-nunes,widzew-lodz,Fábio NunesWidzew Łódź,449
55,jani-atanasov,cracovia,Jani AtanasovCracovia,448
56,takuto-oshima,cracovia,Takuto OshimaCracovia,447
57,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,445
58,miha-blazic,lech-poznan,Miha BlažičLech Poznań,444
59,virgil-ghita,cracovia,Virgil Eugen GhițăCracovia,441
60,jakub-czerwinski,piast-gliwice,Jakub CzerwińskiPiast Gliwice,437
60,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,437
62,karl-gustav-vilhelm-berggren,rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,435
63,ukasz-jozef-podolski,gornik-zabrze,Łukasz Józef PodolskiGórnik Zabrze,432
64,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,429
65,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,425
66,matthew-guillaumier,stal-mielec,Matthew GuillaumierStal Mielec,418
67,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,411
67,mateusz-grzybek,zagebie-lubin,Mateusz GrzybekKGHM Zagłębie Lubin,411
69,rafa-sylwester-augustyniak,legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,408
69,luis-silva,widzew-lodz,Luís SilvaWidzew Łódź,408
71,marko-poletanovic,zagebie-lubin,Marko PoletanovićKGHM Zagłębie Lubin,405
72,vahan-bichakhchyan,pogon-szczecin,Vahan BichakhchyanPogoń Szczecin,403
73,jakub-serafin,puszcza-niepolomice,Jakub SerafinPuszcza Niepołomice,400
74,patrick-olsen,slask-wroclaw,Patrick Haakon OlsenŚląsk Wrocław,396
76,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,392
77,mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,387
78,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,386
79,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,382
80,petr-schwarz,slask-wroclaw,Petr SchwarzŚląsk Wrocław,379
